N	Unused	Total	%Cov	%Cov(50)	%Cov(95)	Accession	Name	Species	Peptides(95%)								115:114	PVal 115:114	EF 115:114	LowerCI 115:114	UpperCI 115:114	116:114	PVal 116:114	EF 116:114	LowerCI 116:114	UpperCI 116:114	117:114	PVal 117:114	EF 117:114	LowerCI 117:114	UpperCI 117:114																Biological Processes	Molecular Function	PANTHER ID
16	83.79	83.93	46.9300001859665	39.5999997854233	37.8199994564056	tr|F7ATX4|F7ATX4_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=CLTC PE=4 SV=1	MONDO	62								0.990992724895477	0.776562213897705	1.06651496887207	0.929187825599425	1.05690857514435	0.985727608203888	0.618970692157745	1.06004202365875	0.929894840207969	1.04491268857675	1.10693800449371	0.00126289599575102	1.0602719783783	1.04401325986828	1.17365534796667																		
17	82.12	82.24	83.5500001907349	78.8299977779388	74.2900013923645	tr|F6WGC5|F6WGC5_MONDO	Pyruvate kinase (Fragment) OS=Monodelphis domestica GN=LOC100017841 PE=3 SV=1	MONDO	109								0.685289978981018	5.49075285238843E-10	1.09105205535889	0.628100167737277	0.747687040084088	1.06051301956177	0.0951994135975838	1.07212102413177	0.989172859864951	1.13699830463764	0.712762773036957	3.02504202243092E-11	1.07133901119232	0.665300867037133	0.763610564480111																		
18	82.05	82.4	72.7299988269806	63.6399984359741	61.0199987888336	tr|F7DFT7|F7DFT7_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=HSP90B1 PE=3 SV=1	MONDO	89								1.46945905685425	1.92358906581092E-10	1.09327602386475	1.34408788336882	1.60652435490965	1.03676795959473	0.307819396257401	1.0733540058136	0.965914278028767	1.11281904253019	1.40342497825623	1.90154092472028E-09	1.09021604061127	1.28729070750908	1.53003642308946																		
19	80.48	80.48	82.940000295639	77.649998664856	73.9199995994568	tr|F6Q3U2|F6Q3U2_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=LOC100025595 PE=3 SV=1	MONDO	76								1.66762900352478	2.46029308037521E-10	1.13132500648499	1.4740494499508	1.88663039322722	1.03279995918274	0.251069009304047	1.05760300159454	0.97654787063349	1.09229233687839	1.35128402709961	8.23716705955491E-10	1.07915604114532	1.25216741192077	1.45824632114773																		
20	77.74	122	82.8599989414215	75.8199989795685	74.4599997997284	tr|F7DTH8|F7DTH8_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=ACTN4 PE=4 SV=1	MONDO	206								1.24239599704742	0.0010597170330584	1.13154900074005	1.09796040315963	1.40583194898245	1.0118260383606	0.778535127639771	1.08779001235962	0.930166692894851	1.10065425877406	1.00714194774628	0.814724683761597	1.06304705142975	0.947410508680418	1.07063927792289																		
20	0	118.89	80.9099972248077	73.8600015640259	72.5000023841858	tr|F7DTI7|F7DTI7_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=ACTN4 PE=4 SV=1	MONDO	204																																								
21	76.4	77.58	75	73.8099992275238	72.6199984550476	tr|F7E4L7|F7E4L7_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=PDIA3 PE=3 SV=1	MONDO	93								1.31693994998932	4.08532214350998E-05	1.12527298927307	1.17032930012838	1.48191695421761	1.03608000278473	0.237235605716705	1.06177496910095	0.975799988637913	1.10008381294287	1.15433597564697	0.00244747404940426	1.09295105934143	1.05616437788397	1.26163272741928																		
22	72.96	72.96	66.0000026226044	59.3100011348724	57.3199987411499	tr|F6ZIF4|F6ZIF4_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=VCP PE=3 SV=1	MONDO	64								0.999685406684875	0.993027687072754	1.07592797279358	0.929137853056516	1.07558949304578	1.00546300411224	0.857938826084137	1.06350803375244	0.945421164863801	1.06931798251424	0.983309328556061	0.561692118644714	1.06027698516846	0.927407971983691	1.04258025036944																		
23	72.54	72.54	72.9399979114532	65.7700002193451	64.4200026988983	tr|F6YX46|F6YX46_MONDO	Annexin (Fragment) OS=Monodelphis domestica GN=ANXA6 PE=3 SV=1	MONDO	69								0.792622029781342	2.68605399469379E-05	1.10015201568604	0.720465916055316	0.8720047237411	1.02287101745605	0.468072503805161	1.0649139881134	0.960519843737022	1.08926965452474	0.774545013904572	3.56026208514493E-09	1.06478297710419	0.727420545368828	0.824722345806514																		
24	67.29	67.29	65.7000005245209	57.0500016212463	56.029999256134	tr|F6Q2T4|F6Q2T4_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=MSN PE=4 SV=1	MONDO	59								0.805765271186829	0.000147042796015739	1.1003669500351	0.732269604390726	0.886637473900052	1.03576302528381	0.368941009044647	1.08319199085236	0.956213703600946	1.12193021340843	0.829426288604736	0.000624993583187461	1.10045599937439	0.753711451503982	0.912747135333916																		
24	0	67.29	64.2499983310699	58.0299973487854	56.989997625351	tr|F7D1I0|F7D1I0_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=MSN PE=4 SV=1	MONDO	59																																								
24	0	67.29	63.1600022315979	57.0500016212463	56.029999256134	tr|F7D1B8|F7D1B8_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=MSN PE=4 SV=1	MONDO	59																																								
25	65.95	72.36	66.8699979782104	62.5400006771088	59.7500026226044	tr|F7DC98|F7DC98_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=LOC100030633 PE=3 SV=1	MONDO	88								1.64616501331329	1.45855096889136E-07	1.15477895736694	1.42552390897976	1.90095671772787	1.06812596321106	0.0990392565727234	1.08242905139923	0.986786119450802	1.15617057313344	1.5113320350647	1.29556795513963E-07	1.12573099136353	1.34253391499342	1.70135331011284																		
25	0	70.36	65.3299987316132	60.9899997711182	58.2000017166138	tr|F7DD51|F7DD51_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=LOC100027477 PE=3 SV=1	MONDO	84																																								
26	65.57	65.68	59.7899973392487	53.9200007915497	49.7399985790253	tr|F7D0H2|F7D0H2_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=RRBP1 PE=4 SV=1	MONDO	39								1.00517296791077	0.884576618671417	1.07479298114777	0.935224722846019	1.08035285074996	0.993812024593353	0.852301418781281	1.06999099254608	0.928804103507958	1.06336991459887	0.962723672389984	0.25986459851265	1.069993019104	0.899747620032282	1.03010760878345																		
27	65.44	65.44	43.7599986791611	40.9000009298325	38.2499992847443	tr|F7E982|F7E982_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=ATP1A1 PE=3 SV=1	MONDO	45								1.0735889673233	0.0330395400524139	1.06702399253845	1.0061526027819	1.14554518625854	1.02273404598236	0.485538691282272	1.06723403930664	0.958303435155432	1.09149658703018	1.10163199901581	0.00738407578319311	1.07112205028534	1.02848410106238	1.17998232544575																		
28	63.4	63.74	76.7099976539612	72.8500008583069	70.2300012111664	tr|F7GF46|F7GF46_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=HSPD1 PE=3 SV=1	MONDO	73								1.81994795799255	4.05072997367029E-09	1.16146397590637	1.56694309573598	2.11380399123271	0.953762829303741	0.153982892632484	1.06832802295685	0.892762156199909	1.0189315577998	1.56224703788757	1.32647297590438E-08	1.12537896633148	1.38819640727798	1.75811995665234																		
28	0	63.74	76.4400005340576	72.6000010967255	69.980001449585	tr|F6PQQ8|F6PQQ8_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=HSPD1 PE=3 SV=1	MONDO	73																																								
29	63.22	63.41	69.9199974536896	63.3099973201752	63.3099973201752	tr|F7ATT0|F7ATT0_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=PLS3 PE=4 SV=1	MONDO	51								0.723605811595917	8.18633765220511E-08	1.09080004692078	0.663371635927764	0.789309253240972	1.03076803684235	0.385871291160584	1.0735080242157	0.960186615834029	1.10653775865532	0.733661472797394	2.22236291591571E-08	1.08016502857208	0.679212391987225	0.792475465726433																		
30	61.72	61.72	63.2799983024597	55.5899977684021	44.990000128746	tr|F6TFD4|F6TFD4_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=TGM2 PE=3 SV=1	MONDO	65								0.684959828853607	3.20994097968708E-09	1.09569704532623	0.625136146688857	0.75050846064206	1.07438898086548	0.0529648698866367	1.07543003559113	0.99903196424575	1.15543017993087	0.716644287109375	2.58586013712758E-10	1.07400000095367	0.667266560961844	0.769675965038914																		
31	59.8	59.8	81.0599982738495	76.0200023651123	74.5800018310547	tr|F7C393|F7C393_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=LOC100012797 PE=3 SV=1	MONDO	86								0.740611910820007	4.49685622072593E-09	1.07747101783752	0.687361329037332	0.797987869373827	1.02232599258423	0.550194680690765	1.07755494117737	0.948746048593314	1.10161242480319	0.66303688287735	2.24159406314595E-12	1.07541394233704	0.616541088761106	0.713039108129991																		
32	59.25	59.25	42.5500005483627	39.5399987697601	35.6099992990494	tr|F7EBB3|F7EBB3_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=GANAB PE=4 SV=1	MONDO	57								0.944741070270538	0.104052901268005	1.07188105583191	0.88138610635049	1.01265005588935	1.01021003723145	0.765713572502136	1.07193100452423	0.942420764925836	1.08287545998996	1.00616097450256	0.856318473815918	1.07161498069763	0.938920220999097	1.07821717327028																		
32	0	59.25	43.5400009155273	40.4700011014938	36.4399999380112	tr|F7EB75|F7EB75_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=GANAB PE=4 SV=1	MONDO	57																																								
33	58.35	58.45	85.6199979782104	76.9400000572205	70.550000667572	tr|F7EV12|F7EV12_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=LOC100010100 PE=3 SV=1	MONDO	106								0.895399928092957	0.0340606309473515	1.10676097869873	0.809027373865059	0.990993700742933	1.02956604957581	0.403605312108994	1.07342100143433	0.959144686194959	1.10515781997844	0.817298829555511	4.62394700662117E-06	1.07273197174072	0.761885402025709	0.876742584930469																		
34	56.8	56.94	50	41.3800001144409	39.2199993133545	tr|F6SEX9|F6SEX9_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=HSPA4 PE=3 SV=1	MONDO	37								1.12075805664063	0.00577008398249745	1.08058702945709	1.03717518912263	1.2110766191654	1.03418505191803	0.34050041437149	1.07406401634216	0.962870961304574	1.11078095050411	1.17489802837372	0.00183630594983697	1.09937298297882	1.06869829126622	1.29165115014915																		
35	56.75	56.98	28.1399995088577	20.8199992775917	18.6299994587898	tr|F7GKK4|F7GKK4_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=Mdm.4722 PE=4 SV=1	MONDO	40								0.852590978145599	0.0168102402240038	1.13664996623993	0.750091060105333	0.969097506525664	1.02446603775024	0.485998511314392	1.07304894924164	0.954724421914089	1.09930220534164	0.929945588111877	0.146241992712021	1.10498404502869	0.841591869399105	1.02757503760844																		
36	56.46	56.81	52.3999989032745	42.5000011920929	40.0999993085861	tr|F7GJH2|F7GJH2_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=HYOU1 PE=3 SV=1	MONDO	42								1.27421402931213	9.47577689203172E-07	1.080521941185	1.17925789449006	1.3768162164375	1.00012004375458	0.997272610664368	1.07550704479218	0.929905618561369	1.07563615269591	1.18076300621033	8.61895969137549E-05	1.07594001293182	1.09742457016063	1.27043016417136																		
36	0	56.81	51.9800007343292	42.1600013971329	39.7799998521805	tr|F7E416|F7E416_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=HYOU1 PE=3 SV=1	MONDO	42																																								
37	55.44	56.36	37.6500010490417	24.1500005125999	21.6900005936623	tr|F6TS18|F6TS18_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=SPTAN1 PE=4 SV=1	MONDO	41								0.988101720809937	0.762040376663208	1.08417594432831	0.911385025630786	1.07127611625154	0.989251375198364	0.844750881195068	1.11951994895935	0.883638899081631	1.10748664907004	0.973761320114136	0.545004785060883	1.09367597103119	0.890356326651312	1.06497935732844																		
37	0	56.14	36.9599997997284	23.8399997353554	21.4100003242493	tr|F6TRZ7|F6TRZ7_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=SPTAN1 PE=4 SV=1	MONDO	41																																								
37	0	56.05	36.5399986505508	23.5699996352196	21.170000731945	tr|F6TSC9|F6TSC9_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=SPTAN1 PE=4 SV=1	MONDO	41																																								
37	0	55.99	36.6400003433228	23.4300002455711	21.0400000214577	tr|F7FE67|F7FE67_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=SPTAN1 PE=4 SV=1	MONDO	41																																								
37	0	55.97	36.5500003099442	23.3700007200241	20.9900006651878	tr|F6TS37|F6TS37_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=SPTAN1 PE=4 SV=1	MONDO	41																																								
37	0	55.35	35.7699990272522	22.6099997758865	20.9499999880791	tr|F6TSB2|F6TSB2_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=SPTAN1 PE=4 SV=1	MONDO	41																																								
38	55.07	55.07	78.2999992370605	74.4499981403351	69.5100009441376	tr|F7E0Q7|F7E0Q7_MONDO	Fructose-bisphosphate aldolase OS=Monodelphis domestica GN=LOC100014226 PE=3 SV=1	MONDO	56								0.579816520214081	0.000984112615697086	1.34074699878693	0.432457816977166	0.777387259324108	1.05861604213715	0.247612297534943	1.10511195659637	0.957926512167662	1.16988924561049	0.595539212226868	0.000179841706994921	1.26357901096344	0.471311415479106	0.752510848775572																		
39	54.82	54.93	65.6499981880188	60.07000207901	57.1900010108948	tr|F6RKL8|F6RKL8_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=CCT8 PE=3 SV=1	MONDO	35								1.14409804344177	0.0139947198331356	1.11039304733276	1.03035411306831	1.27039851290476	0.981208503246307	0.736465692520142	1.12212300300598	0.874421521186013	1.10103663223775	1.12882804870605	0.0017165249446407	1.07323002815247	1.05180438405111	1.21149215849209																		
40	54.76	54.86	52.8699994087219	39.6499991416931	36.5799993276596	tr|F6Y2W5|F6Y2W5_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=CALD1 PE=4 SV=1	MONDO	46								0.625812172889709	1.45974100862478E-11	1.08237195014954	0.578185874830967	0.677361541997954	1.01200497150421	0.778496384620667	1.09063100814819	0.927907756100312	1.10372400232262	0.569401979446411	2.27878198082176E-12	1.09066498279572	0.522068635583088	0.621026800116766																		
41	54.62	54.62	79.1299998760223	72.869998216629	71.7299997806549	tr|H9H7I8|H9H7I8_MONDO	ATP synthase subunit beta (Fragment) OS=Monodelphis domestica GN=LOC100014350 PE=3 SV=1	MONDO	89								1.34033095836639	0.000288613286102191	1.15256798267365	1.16290837374919	1.54482254879939	0.948463797569275	0.177177593111992	1.08180797100067	0.876739516618598	1.02605569641601	1.15255200862885	0.0010815339628607	1.08180499076843	1.06539720047895	1.24683651505487																		
42	54.26	54.4	30.120000243187	23.8499999046326	20.890000462532	tr|F7C0Y0|F7C0Y0_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=CSPG4 PE=4 SV=1	MONDO	36								0.784503817558289	0.00203308602795005	1.1557799577713	0.678765722041982	0.906713789128943	0.997416615486145	0.956813275814056	1.10248005390167	0.904702640157789	1.09963192400359	0.764009416103363	0.000242393100052141	1.13770699501038	0.671534427980198	0.869218856954589																		
42	0	54.33	30.9799998998642	23.6300006508827	20.7000002264977	tr|F6XUR1|F6XUR1_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=CSPG4 PE=4 SV=1	MONDO	36																																								
42	0	54.31	29.6999990940094	23.5200002789497	20.6000000238419	tr|F7C0Z9|F7C0Z9_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=CSPG4 PE=4 SV=1	MONDO	36																																								
43	54.19	54.33	74.6800005435944	64.4999980926514	62.3399972915649	tr|F6YDH0|F6YDH0_MONDO	Elongation factor 1-alpha OS=Monodelphis domestica GN=LOC100011677 PE=3 SV=1	MONDO	112								1.00411903858185	0.92897492647171	1.10102999210358	0.911981549806309	1.10556517712082	1.00041699409485	0.992844879627228	1.10161995887756	0.908132596938576	1.10207932789518	1.07167601585388	0.166042104363441	1.10641503334045	0.968602182327829	1.18571845481114																		
44	53.72	53.98	43.3800011873245	38.1199985742569	35.1200014352798	tr|F7GAX7|F7GAX7_MONDO	Integrin beta (Fragment) OS=Monodelphis domestica GN=ITGB1 PE=3 SV=1	MONDO	48								1.09823894500732	0.0114541398361325	1.07337296009064	1.02316621141135	1.17881998728933	1.01037096977234	0.765612781047821	1.07295095920563	0.941674883743409	1.08407850117075	0.928868770599365	0.0401735194027424	1.07276105880737	0.865867345736824	0.996454245841278																		
45	53.56	53.59	65.7899975776672	58.0799996852875	58.0799996852875	tr|F6UTL3|F6UTL3_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=CKAP4 PE=4 SV=1	MONDO	39								1.21507203578949	0.000400921999244019	1.10329401493073	1.10131299485549	1.34058170479624	1.00436902046204	0.894796013832092	1.06954097747803	0.939065488477434	1.07421382389361	1.03296804428101	0.415872514247894	1.08411395549774	0.95282238462353	1.11985507238825																		
45	0	53.59	56.3899993896484	49.0200012922287	49.0200012922287	tr|F6W137|F6W137_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=CKAP4 PE=4 SV=1	MONDO	38																																								
46	53.51	53.62	53.0799984931946	42.6400005817413	37.1399998664856	tr|F7BW23|F7BW23_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=SND1 PE=4 SV=1	MONDO	37								1.16772997379303	0.00230977591127157	1.09845101833344	1.06306968112671	1.28269417885143	0.99398010969162	0.871239304542542	1.07903897762299	0.921171644680768	1.07254328133923	1.15071702003479	0.000688249419908971	1.07724702358246	1.06820162399521	1.23960648481815																		
47	52.8	52.8	67.3799991607666	63.9999985694885	58.459997177124	tr|F7G487|F7G487_MONDO	Glyceraldehyde-3-phosphate dehydrogenase (Fragment) OS=Monodelphis domestica GN=Mdm.4349 PE=3 SV=1	MONDO	80								0.749612271785736	2.05819305847399E-05	1.1060539484024	0.677735722446887	0.82911161297951	1.02111005783081	0.665491104125977	1.10621404647827	0.923067340431631	1.12956628897268	0.739895284175873	1.29757399918162E-05	1.10633504390717	0.668780482233336	0.818572081705419																		
48	52.68	52.8	45.6400007009506	37.9599988460541	37.2099995613098	tr|F7C1J2|F7C1J2_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=UBA1 PE=3 SV=1	MONDO	47								0.828224778175354	0.0052136960439384	1.1340160369873	0.730346618708908	0.939220180681104	1.03134095668793	0.602546513080597	1.1290830373764	0.913432336282728	1.16446957994789	0.87556391954422	0.0307524409145117	1.12675905227661	0.777064020719556	0.98654957219324																		
