N	Unused	Total	%Cov	%Cov(50)	%Cov(95)	Accession	Name	Species	Peptides(95%)								114:117	PVal 114:117	EF 114:117	LowerCI 114:117	UpperCI 114:117	115:117	PVal 115:117	EF 115:117	LowerCI 115:117	UpperCI 115:117	116:117	PVal 116:117	EF 116:117	LowerCI 116:117	UpperCI 116:117																Biological Processes	Molecular Function	PANTHER ID
22	72.96	72.96	66.0000026226044	59.3100011348724	57.3199987411499	tr|F6ZIF4|F6ZIF4_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=VCP PE=3 SV=1	MONDO	64								1.01697397232056	0.561690986156464	1.06027698516846	0.959158773175652	1.07827409736683	0.996790885925293	0.911429226398468	1.06020903587341	0.940183352714141	1.05680670413426	1.02632403373718	0.496147006750107	1.08000600337982	0.950294748848947	1.10843611784915																		
23	72.54	72.54	72.9399979114532	65.7700002193451	64.4200026988983	tr|F6YX46|F6YX46_MONDO	Annexin (Fragment) OS=Monodelphis domestica GN=ANXA6 PE=3 SV=1	MONDO	69								1.29108095169067	3.56024809633482E-09	1.06478297710419	1.2125296698506	1.3747210194237	1.0028749704361	0.933536887168884	1.07227897644043	0.93527430125066	1.07536174679694	1.32515299320221	3.72494102229837E-09	1.07178103923798	1.23640272097403	1.42027385220358																		
24	67.29	67.29	65.7000005245209	57.0500016212463	56.029999256134	tr|F6Q2T4|F6Q2T4_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=MSN PE=4 SV=1	MONDO	59								1.20565295219421	0.000624991196673363	1.10045599937439	1.09559396548306	1.32676802440557	0.95329362154007	0.219302996993065	1.0819970369339	0.881050122134769	1.03146087383434	1.25211894512177	5.5630829592701E-05	1.09547805786133	1.14298861226508	1.37166883021337																		
24	0	67.29	64.2499983310699	58.0299973487854	56.989997625351	tr|F7D1I0|F7D1I0_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=MSN PE=4 SV=1	MONDO	59																																								
24	0	67.29	63.1600022315979	57.0500016212463	56.029999256134	tr|F7D1B8|F7D1B8_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=MSN PE=4 SV=1	MONDO	59																																								
25	65.95	72.36	66.8699979782104	62.5400006771088	59.7500026226044	tr|F7DC98|F7DC98_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=LOC100030633 PE=3 SV=1	MONDO	88								0.661668121814728	1.29557193417895E-07	1.12573099136353	0.58776752784721	0.744860310724135	1.06657803058624	0.0989043712615967	1.08050799369812	0.987107949970642	1.15244608795123	0.708502888679504	5.51742914467468E-06	1.13263499736786	0.625535049089955	0.802475167454631																		
25	0	70.36	65.3299987316132	60.9899997711182	58.2000017166138	tr|F7DD51|F7DD51_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=LOC100027477 PE=3 SV=1	MONDO	84																																								
26	65.57	65.68	59.7899973392487	53.9200007915497	49.7399985790253	tr|F7D0H2|F7D0H2_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=RRBP1 PE=4 SV=1	MONDO	39								1.03872001171112	0.259864211082459	1.069993019104	0.970772699602217	1.11142316133453	1.02421200275421	0.477767795324326	1.07046401500702	0.95679255761577	1.09638209268665	1.03510499000549	0.306747794151306	1.07023096084595	0.967179074306831	1.10780140803001																		
27	65.44	65.44	43.7599986791611	40.9000009298325	38.2499992847443	tr|F7E982|F7E982_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=ATP1A1 PE=3 SV=1	MONDO	45								0.907744109630585	0.00738410279154778	1.07112205028534	0.84747028537856	0.972304731841952	0.956050574779511	0.165641605854034	1.0667610168457	0.896218140410163	1.01987748330771	0.931206524372101	0.0323778688907623	1.06699895858765	0.872734239220543	0.993596391735053																		
28	63.4	63.74	76.7099976539612	72.8500008583069	70.2300012111664	tr|F7GF46|F7GF46_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=HSPD1 PE=3 SV=1	MONDO	73								0.640103578567505	1.32647501871475E-08	1.12537896633148	0.568789356934686	0.720359103593381	1.15158402919769	0.00488178478553891	1.09946894645691	1.04740023163794	1.26613087933859	0.616520583629608	3.20266693165649E-08	1.14321196079254	0.539288080228097	0.704813705280166																		
28	0	63.74	76.4400005340576	72.6000010967255	69.980001449585	tr|F6PQQ8|F6PQQ8_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=HSPD1 PE=3 SV=1	MONDO	73																																								
29	63.22	63.41	69.9199974536896	63.3099973201752	63.3099973201752	tr|F7ATT0|F7ATT0_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=PLS3 PE=4 SV=1	MONDO	51								1.36302697658539	2.22235900793066E-08	1.08016502857208	1.26186919640162	1.47229407310788	0.967909514904022	0.385413706302643	1.07925295829773	0.896832857822947	1.04461920732469	1.40960204601288	3.17972883578932E-08	1.09117901325226	1.29181557644841	1.5381281696467																		
30	61.72	61.72	63.2799983024597	55.5899977684021	44.990000128746	tr|F6TFD4|F6TFD4_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=TGM2 PE=3 SV=1	MONDO	65								1.39539194107056	2.5858498675646E-10	1.07400000095367	1.29924761623044	1.49865094604053	0.936607182025909	0.0713671371340752	1.07418596744537	0.871922749329286	1.00609029194079	1.50330495834351	2.93563194586621E-11	1.08238196372986	1.38888581731643	1.62715017289668																		
31	59.8	59.8	81.0599982738495	76.0200023651123	74.5800018310547	tr|F7C393|F7C393_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=LOC100012797 PE=3 SV=1	MONDO	86								1.50821197032928	2.24158105271988E-12	1.07541394233704	1.4024478491061	1.62195218089172	1.09486198425293	0.0253599900752306	1.08178794384003	1.01208558524556	1.18440849473359	1.54591798782349	2.11138502514974E-11	1.08845996856689	1.42028005849301	1.68266984443335																		
32	59.25	59.25	42.5500005483627	39.5399987697601	35.6099992990494	tr|F7EBB3|F7EBB3_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=GANAB PE=4 SV=1	MONDO	57								0.993876278400421	0.856321692466736	1.07161498069763	0.92745649911818	1.0650527088939	0.92112797498703	0.0220648907124996	1.0717910528183	0.859428684877434	0.987256722091736	1.00680494308472	0.842054605484009	1.07185399532318	0.939311648300708	1.07914790075648																		
32	0	59.25	43.5400009155273	40.4700011014938	36.4399999380112	tr|F7EB75|F7EB75_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=GANAB PE=4 SV=1	MONDO	57																																								
33	58.35	58.45	85.6199979782104	76.9400000572205	70.550000667572	tr|F7EV12|F7EV12_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=LOC100010100 PE=3 SV=1	MONDO	106								1.22354304790497	4.62392790723243E-06	1.07273197174072	1.14058598059637	1.31253374628875	1.07471096515656	0.200172707438469	1.1196620464325	0.959852991874499	1.20331307857063	1.26370704174042	6.61843978377874E-06	1.08712804317474	1.16242704773764	1.3738113634334																		
34	56.8	56.94	50	41.3800001144409	39.2199993133545	tr|F6SEX9|F6SEX9_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=HSPA4 PE=3 SV=1	MONDO	37								0.851137697696686	0.0018363120034337	1.09937298297882	0.774202850965533	0.935717789642531	0.935707986354828	0.111335597932339	1.08657705783844	0.861151981449212	1.01671883080936	0.883305788040161	0.0201429799199104	1.10830295085907	0.796989475987131	0.978970411395807																		
35	56.75	56.98	28.1399995088577	20.8199992775917	18.6299994587898	tr|F7GKK4|F7GKK4_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=Mdm.4722 PE=4 SV=1	MONDO	40								1.07533204555511	0.146241396665573	1.10498404502869	0.973165223871805	1.18822475344646	0.899327874183655	0.0226689893752337	1.09408700466156	0.821989357657939	0.983942940074243	1.10554504394531	0.0446312092244625	1.10266900062561	1.00260825625647	1.21905024875377																		
36	56.46	56.81	52.3999989032745	42.5000011920929	40.0999993085861	tr|F7GJH2|F7GJH2_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=HYOU1 PE=3 SV=1	MONDO	42								0.846909821033478	8.61899679875933E-05	1.07594001293182	0.78713479455582	0.911224163794849	1.05911004543304	0.12337339669466	1.07701194286346	0.983378181134348	1.14067416773806	0.849518418312073	0.00010117710189661	1.07551801204681	0.789869075921246	0.913672360460154																		
36	0	56.81	51.9800007343292	42.1600013971329	39.7799998521805	tr|F7E416|F7E416_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=HYOU1 PE=3 SV=1	MONDO	42																																								
37	55.44	56.36	37.6500010490417	24.1500005125999	21.6900005936623	tr|F6TS18|F6TS18_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=SPTAN1 PE=4 SV=1	MONDO	41								1.02694594860077	0.545003294944763	1.09367597103119	0.938985564099481	1.12314610753249	0.994938611984253	0.910271883010864	1.09651803970337	0.907361827128174	1.09096813643816	1.01797103881836	0.684683382511139	1.09374499320984	0.930720638849186	1.1134007269402																		
37	0	56.14	36.9599997997284	23.8399997353554	21.4100003242493	tr|F6TRZ7|F6TRZ7_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=SPTAN1 PE=4 SV=1	MONDO	41																																								
37	0	56.05	36.5399986505508	23.5699996352196	21.170000731945	tr|F6TSC9|F6TSC9_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=SPTAN1 PE=4 SV=1	MONDO	41																																								
37	0	55.99	36.6400003433228	23.4300002455711	21.0400000214577	tr|F7FE67|F7FE67_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=SPTAN1 PE=4 SV=1	MONDO	41																																								
37	0	55.97	36.5500003099442	23.3700007200241	20.9900006651878	tr|F6TS37|F6TS37_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=SPTAN1 PE=4 SV=1	MONDO	41																																								
37	0	55.35	35.7699990272522	22.6099997758865	20.9499999880791	tr|F6TSB2|F6TSB2_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=SPTAN1 PE=4 SV=1	MONDO	41																																								
38	55.07	55.07	78.2999992370605	74.4499981403351	69.5100009441376	tr|F7E0Q7|F7E0Q7_MONDO	Fructose-bisphosphate aldolase OS=Monodelphis domestica GN=LOC100014226 PE=3 SV=1	MONDO	56								1.67915105819702	0.000179841503268108	1.26357901096344	1.32888489253768	2.12174003337481	0.932204723358154	0.200775101780891	1.11724495887756	0.83437809761495	1.04150102781375	1.79128205776215	7.89704281487502E-05	1.27617800235748	1.40363025726279	2.2859947581337																		
39	54.82	54.93	65.6499981880188	60.07000207901	57.1900010108948	tr|F6RKL8|F6RKL8_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=CCT8 PE=3 SV=1	MONDO	35								0.885874927043915	0.00171653099823743	1.07323002815247	0.825428756003895	0.950747572890904	0.995111286640167	0.900531589984894	1.08354198932648	0.91838737810126	1.07824486312732	0.871850490570068	0.00129813200328499	1.08056998252869	0.806843151916746	0.942095469362926																		
40	54.76	54.86	52.8699994087219	39.6499991416931	36.5799993276596	tr|F6Y2W5|F6Y2W5_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=CALD1 PE=4 SV=1	MONDO	46								1.75622797012329	2.27877699349177E-12	1.09066498279572	1.61023595496899	1.91545634881987	1.07855498790741	0.0426359698176384	1.07562398910522	1.00272492881516	1.16011961856231	1.78150200843811	6.38085292814657E-15	1.06961297988892	1.66555758197991	1.90551767192358																		
41	54.62	54.62	79.1299998760223	72.869998216629	71.7299997806549	tr|H9H7I8|H9H7I8_MONDO	ATP synthase subunit beta (Fragment) OS=Monodelphis domestica GN=LOC100014350 PE=3 SV=1	MONDO	89								0.867640018463135	0.00108154001645744	1.08180499076843	0.80202996461204	0.938617302163834	1.14454901218414	0.025973130017519	1.12451994419098	1.0178112163298	1.28706819130515	0.825531125068665	7.80947593739256E-05	1.08629405498505	0.75995180244269	0.896769553367207																		
42	54.26	54.4	30.120000243187	23.8499999046326	20.890000462532	tr|F7C0Y0|F7C0Y0_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=CSPG4 PE=4 SV=1	MONDO	36								1.30888497829437	0.000242392605287023	1.13770699501038	1.15045875962329	1.48912759546951	1.00987803936005	0.865341484546661	1.12565100193024	0.897150215855833	1.13677022683298	1.3096319437027	3.81461504730396E-05	1.11694896221161	1.17250831328011	1.4627920403979																		
42	0	54.33	30.9799998998642	23.6300006508827	20.7000002264977	tr|F6XUR1|F6XUR1_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=CSPG4 PE=4 SV=1	MONDO	36																																								
42	0	54.31	29.6999990940094	23.5200002789497	20.6000000238419	tr|F7C0Z9|F7C0Z9_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=CSPG4 PE=4 SV=1	MONDO	36																																								
43	54.19	54.33	74.6800005435944	64.4999980926514	62.3399972915649	tr|F6YDH0|F6YDH0_MONDO	Elongation factor 1-alpha OS=Monodelphis domestica GN=LOC100011677 PE=3 SV=1	MONDO	112								0.933117628097534	0.166042506694794	1.10641503334045	0.843370344743323	1.0324153716021	0.920339405536652	0.0808280184864998	1.09903395175934	0.837407619722183	1.01148425382679	0.935756683349609	0.158477604389191	1.09983205795288	0.850817792210326	1.02917519879156																		
44	53.72	53.98	43.3800011873245	38.1199985742569	35.1200014352798	tr|F7GAX7|F7GAX7_MONDO	Integrin beta (Fragment) OS=Monodelphis domestica GN=ITGB1 PE=3 SV=1	MONDO	48								1.0765780210495	0.0401732996106148	1.07276105880737	1.00355807307768	1.15491097774981	1.15984702110291	0.000202836497919634	1.07314705848694	1.08079038369467	1.24468641899142	1.0909069776535	0.0171450208872557	1.07277500629425	1.01690193307345	1.17029773981868																		
45	53.56	53.59	65.7899975776672	58.0799996852875	58.0799996852875	tr|F6UTL3|F6UTL3_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=CKAP4 PE=4 SV=1	MONDO	39								0.968084216117859	0.415873199701309	1.08411395549774	0.892972746276833	1.04951360879046	1.15471398830414	0.000573866884224117	1.07805705070496	1.0711065685708	1.24484755663892	0.975478291511536	0.521069288253784	1.08174800872803	0.901761115935449	1.05522169940002																		
45	0	53.59	56.3899993896484	49.0200012922287	49.0200012922287	tr|F6W137|F6W137_MONDO	Uncharacterized protein (Fragment) OS=Monodelphis domestica GN=CKAP4 PE=4 SV=1	MONDO	38																																								
46	53.51	53.62	53.0799984931946	42.6400005817413	37.1399998664856	tr|F7BW23|F7BW23_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=SND1 PE=4 SV=1	MONDO	37								0.869023382663727	0.000688251573592424	1.07724702358246	0.806707620109017	0.93615285239806	0.996250689029694	0.936842381954193	1.10167002677917	0.904309516291658	1.09753952326211	0.866547882556915	0.0031067980453372	1.09410405158997	0.792015970782337	0.948093549202227																		
47	52.8	52.8	67.3799991607666	63.9999985694885	58.459997177124	tr|F7G487|F7G487_MONDO	Glyceraldehyde-3-phosphate dehydrogenase (Fragment) OS=Monodelphis domestica GN=Mdm.4349 PE=3 SV=1	MONDO	80								1.35154294967651	1.29757099784911E-05	1.10633504390717	1.22163982522271	1.49525932857279	0.995650291442871	0.935663878917694	1.11981797218323	0.889117978256524	1.1149470903672	1.3853600025177	4.3271979848214E-06	1.10442495346069	1.25437223975853	1.53002615630692																		
48	52.68	52.8	45.6400007009506	37.9599988460541	37.2099995613098	tr|F7C1J2|F7C1J2_MONDO	Uncharacterized protein OS=Monodelphis domestica GN=UBA1 PE=3 SV=1	MONDO	47								1.14212095737457	0.030752370133996	1.12675905227661	1.01363370905867	1.28689512751663	0.928153693675995	0.107534199953079	1.09663105010986	0.846368241700807	1.01784215975925	1.18070197105408	0.00528490310534835	1.11745405197144	1.0566000176661	1.31938020172504																		
