N	Unused	Total	%Cov	%Cov(50)	%Cov(95)	Accession	Name	Species	Peptides(95%)								115:114	PVal 115:114	EF 115:114	LowerCI 115:114	UpperCI 115:114	116:114	PVal 116:114	EF 116:114	LowerCI 116:114	UpperCI 116:114	117:114	PVal 117:114	EF 117:114	LowerCI 117:114	UpperCI 117:114																Biological Processes	Molecular Function	PANTHER ID
26	62.44	62.44	60.3799998760223	42.8200006484985	41.3500010967255	tr|F7ESN3|F7ESN3_ORNAN	Uncharacterized protein OS=Ornithorhynchus anatinus GN=COL1A1 PE=4 SV=1	ORNAN	99								0.386203289031982	7.35357517100965E-08	1.25850594043732	0.306874426749055	0.48603913346318	1.0494339466095	0.233972996473312	1.08580005168915	0.966507548951506	1.13947543347294	0.394788295030594	4.71253924771986E-10	1.17589902877808	0.33573315851858	0.464231172699428																		
26	0	62.44	60.5300009250641	42.9300010204315	41.4499998092651	tr|F7ESM9|F7ESM9_ORNAN	Uncharacterized protein OS=Ornithorhynchus anatinus GN=COL1A1 PE=4 SV=1	ORNAN	99																																								
27	62.04	62.04	82.260000705719	75.2300024032593	74.0100026130676	tr|F7BV44|F7BV44_ORNAN	Annexin (Fragment) OS=Ornithorhynchus anatinus GN=ANXA5 PE=3 SV=1	ORNAN	121								1.07636702060699	0.440720498561859	1.21378898620605	0.886782655666863	1.3064824347282	1.04791498184204	0.198968499898911	1.07586801052094	0.97401816170242	1.12741820670948	1.06628203392029	0.328466892242432	1.14201295375824	0.933686461621359	1.21770789509665																		
28	61.11	102.2	44.650000333786	31.1599999666214	26.1900007724762	tr|F7A4M8|F7A4M8_ORNAN	Uncharacterized protein OS=Ornithorhynchus anatinus GN=FLNC PE=4 SV=1	ORNAN	62								1.33086204528809	1.32461900648195E-05	1.11747097969055	1.19095893269338	1.48719971358105	0.952578485012054	0.155889898538589	1.07061100006104	0.889752192867202	1.01984100447538	1.35165297985077	7.84989906410516E-10	1.07037198543549	1.26278807577428	1.44677148366266																		
28	0	102.12	44.9200004339218	31.020000576973	26.0699987411499	tr|F7A4L1|F7A4L1_ORNAN	Uncharacterized protein OS=Ornithorhynchus anatinus GN=FLNC PE=4 SV=1	ORNAN	62																																								
29	59.98	61.35	83.1900000572205	80.239999294281	76.7000019550323	tr|F7FNN0|F7FNN0_ORNAN	Annexin OS=Ornithorhynchus anatinus GN=ANXA2 PE=3 SV=1	ORNAN	108								0.804029524326324	0.0134561201557517	1.18439495563507	0.678852540278851	0.952288512793764	1.04499900341034	0.200988203287125	1.07133901119232	0.97541393759883	1.11954819901059	0.844916105270386	0.00502467108890414	1.11986601352692	0.754479638693025	0.946192830573835																		
30	59.28	59.28	86.0700011253357	75.5100011825562	74.1599977016449	tr|F6RTL9|F6RTL9_ORNAN	Uncharacterized protein (Fragment) OS=Ornithorhynchus anatinus GN=CKAP4 PE=4 SV=1	ORNAN	46								0.610750377178192	3.82385003661057E-08	1.14122295379639	0.535171830488051	0.697002349475554	1.01196599006653	0.716651976108551	1.06892704963684	0.946711929883649	1.08171782009464	0.652495622634888	8.25839734375222E-08	1.12677800655365	0.579080900443383	0.735217716957521																		
31	57.54	57.68	79.7800004482269	67.8699970245361	58.4500014781952	tr|F7FV54|F7FV54_ORNAN	Uncharacterized protein OS=Ornithorhynchus anatinus GN=EEF1A1 PE=4 SV=1	ORNAN	98								1.05801594257355	0.411554008722305	1.16197395324707	0.91053326937061	1.22938696739061	1.06047701835632	0.485370606184006	1.2033599615097	0.881263339546278	1.27613558399119	1.04272103309631	0.714795172214508	1.29015696048737	0.808212539273065	1.34527379869579																		
32	57.45	57.46	67.3600018024445	62.4400019645691	53.6300003528595	tr|F6VGU9|F6VGU9_ORNAN	Uncharacterized protein (Fragment) OS=Ornithorhynchus anatinus GN=PDIA6 PE=3 SV=1	ORNAN	49								0.912240386009216	0.260490387678146	1.17992901802063	0.773131580016169	1.07637890286261	0.994280576705933	0.894589126110077	1.0932559967041	0.909467297415651	1.08700320289017	0.993550002574921	0.872234284877777	1.08639395236969	0.914539334840502	1.07938671417428																		
33	57.38	57.54	68.8000023365021	64.8500025272369	63.9100015163422	tr|F6WFY8|F6WFY8_ORNAN	Annexin (Fragment) OS=Ornithorhynchus anatinus GN=ANXA6 PE=3 SV=1	ORNAN	58								0.616448223590851	6.39250117728807E-07	1.1676230430603	0.527951402856148	0.719779150718267	1.14851796627045	0.00295275007374585	1.09099900722504	1.05272136698979	1.25303196098118	0.646407425403595	5.11621411902752E-09	1.11386001110077	0.580330938323914	0.720007382035668																		
34	57.13	57.14	68.6200022697449	61.489999294281	57.6900005340576	tr|F6V982|F6V982_ORNAN	Uncharacterized protein (Fragment) OS=Ornithorhynchus anatinus GN=PLS3 PE=4 SV=1	ORNAN	37								0.885138809680939	0.0102888597175479	1.09490895271301	0.808413163019358	0.969146407113399	1.02745795249939	0.469135910272598	1.07875800132751	0.952445266904166	1.1083784872863	0.966757774353027	0.341039597988129	1.07429599761963	0.899898888663013	1.03858400765512																		
34	0	57.14	67.7600026130676	60.7200026512146	56.9599986076355	tr|F6QQS1|F6QQS1_ORNAN	Uncharacterized protein OS=Ornithorhynchus anatinus GN=PLS3 PE=4 SV=1	ORNAN	37																																								
35	56.9	56.9	73.580002784729	67.5599992275238	65.3800010681152	tr|F7FQH0|F7FQH0_ORNAN	Uncharacterized protein OS=Ornithorhynchus anatinus GN=CANX PE=3 SV=1	ORNAN	50								1.09438800811768	0.23880809545517	1.16706597805023	0.937725911559879	1.2772230110603	0.992331326007843	0.902021884918213	1.13678395748138	0.872928685769295	1.12806633191195	1.16571605205536	0.0405280999839306	1.15732502937317	1.00725035963902	1.34911236418574																		
36	56.05	56.2	62.8899991512299	53.8900017738342	46.110001206398	tr|F6X099|F6X099_ORNAN	Uncharacterized protein OS=Ornithorhynchus anatinus GN=HSP90AA1 PE=3 SV=1	ORNAN	61								1.08968305587769	0.0698935091495514	1.09810602664948	0.992329546904055	1.1965875307971	0.998311102390289	0.970402121543884	1.09865701198578	0.908664935006314	1.09680149278434	1.20056903362274	0.000539995380677283	1.0964959859848	1.09491420759235	1.31641912626499																		
36	0	54.17	61.5000009536743	53.600001335144	45.5599993467331	tr|F6X071|F6X071_ORNAN	Uncharacterized protein OS=Ornithorhynchus anatinus GN=HSP90AA1 PE=3 SV=1	ORNAN	56																																								
36	0	54.08	60.0799977779388	52.8500020503998	44.9200004339218	tr|F6X081|F6X081_ORNAN	Uncharacterized protein OS=Ornithorhynchus anatinus GN=HSP90AA1 PE=3 SV=1	ORNAN	56																																								
37	55.14	57.14	65.6000018119812	58.2000017166138	54.4399976730347	tr|F6UFX0|F6UFX0_ORNAN	Uncharacterized protein (Fragment) OS=Ornithorhynchus anatinus GN=COL1A2 PE=4 SV=1	ORNAN	61								0.542005777359009	1.65332294272957E-05	1.2389429807663	0.437474351744399	0.671514253393724	1.04139804840088	0.330410003662109	1.08944594860077	0.955896939851307	1.13454688471109	0.543027698993683	6.55533824556187E-07	1.1781120300293	0.460930442226432	0.639747464823586																		
38	54.79	55.33	48.1700003147125	37.8199994564056	34.9599987268448	tr|F6PR14|F6PR14_ORNAN	Uncharacterized protein (Fragment) OS=Ornithorhynchus anatinus GN=CAND1 PE=4 SV=1	ORNAN	38								0.989057123661041	0.750280797481537	1.07372105121613	0.921149047548997	1.06197145453013	0.988695681095123	0.743867516517639	1.07420694828033	0.920395909445472	1.06206377036714	0.981027722358704	0.582259774208069	1.07407295703888	0.913371587962988	1.05369534669093																		
38	0	53.91	49.3600010871887	37.720000743866	35.1700007915497	tr|F6SWX0|F6SWX0_ORNAN	Uncharacterized protein (Fragment) OS=Ornithorhynchus anatinus GN=CAND1 PE=4 SV=1	ORNAN	36																																								
38	0	53.78	48.5100001096725	37.9200011491776	35.3500008583069	tr|F6PQZ4|F6PQZ4_ORNAN	Uncharacterized protein (Fragment) OS=Ornithorhynchus anatinus GN=CAND1 PE=4 SV=1	ORNAN	36																																								
39	54.65	54.65	88.8899981975555	79.9300014972687	73.4799981117249	tr|F7FYD0|F7FYD0_ORNAN	Pyruvate kinase OS=Ornithorhynchus anatinus GN=100084782 PE=3 SV=1	ORNAN	74								0.928755700588226	0.395898908376694	1.19674801826477	0.77606621144431	1.11148654413107	1.04022896289825	0.566676199436188	1.15363705158234	0.901695174813837	1.20004667372849	0.989725172519684	0.852646887302399	1.12298405170441	0.881335020757891	1.11144558431																		
40	53.88	53.88	82.6200008392334	76.6700029373169	75.2399981021881	tr|F6SN95|F6SN95_ORNAN	ATP synthase subunit beta (Fragment) OS=Ornithorhynchus anatinus GN=ATP5B PE=3 SV=1	ORNAN	92								0.879792273044586	0.111623503267765	1.1739809513092	0.749409325648305	1.03285936966337	0.969477295875549	0.575290679931641	1.11995100975037	0.865642592787735	1.08576707644588	0.947490870952606	0.239822298288345	1.09717702865601	0.863571553364767	1.03956521847047																		
41	53.81	54.08	79.2699992656708	58.1200003623962	57.9100012779236	tr|F6U8G5|F6U8G5_ORNAN	Uncharacterized protein OS=Ornithorhynchus anatinus GN=HSPD1 PE=3 SV=1	ORNAN	63								1.04164600372314	0.561911106109619	1.15564203262329	0.901356972416989	1.20376990501654	1.02510201931	0.728597581386566	1.15875601768494	0.884657342585401	1.18784313361644	1.1783219575882	0.0229067802429199	1.14884305000305	1.02565964740359	1.35370699164119																		
41	0	54.08	85.2100014686584	68.1699991226196	67.9199993610382	tr|F6U8F5|F6U8F5_ORNAN	Uncharacterized protein OS=Ornithorhynchus anatinus GN=HSPD1 PE=3 SV=1	ORNAN	63																																								
42	53.58	53.66	58.899998664856	52.0799994468689	52.0799994468689	tr|F7FTZ8|F7FTZ8_ORNAN	Uncharacterized protein (Fragment) OS=Ornithorhynchus anatinus GN=MSN PE=4 SV=1	ORNAN	65								0.865884900093079	0.00731758587062359	1.102942943573	0.785067718270206	0.955021640504071	0.987933695316315	0.796823084354401	1.10492599010468	0.894117528380994	1.09159361645515	0.999188899993896	0.986169397830963	1.10431897640228	0.904800987165062	1.10342326327378																		
43	53.3	53.3	83.1499993801117	80.2699983119965	75.6099998950958	tr|F6UF81|F6UF81_ORNAN	Uncharacterized protein (Fragment) OS=Ornithorhynchus anatinus GN=TUBA1B PE=3 SV=1	ORNAN	132								0.950317680835724	0.276936113834381	1.09943795204163	0.864366814944864	1.04481532480698	0.954233288764954	0.250037610530853	1.0857150554657	0.87889845863439	1.03602544803866	0.978430807590485	0.57486617565155	1.08266603946686	0.903723560103813	1.05931380734635																		
44	52.46	52.46	55.9000015258789	49.9300003051758	46.5099990367889	tr|F7F9H8|F7F9H8_ORNAN	Uncharacterized protein OS=Ornithorhynchus anatinus GN=CAPN2 PE=4 SV=1	ORNAN	33								0.740244686603546	0.00212262105196714	1.19957900047302	0.617087066638921	0.887981981261348	0.937723219394684	0.221731498837471	1.11112201213837	0.843942617597887	1.04192491036269	0.719906985759735	0.000119223303045146	1.16265499591827	0.619192269664783	0.837003453590022																		
44	0	52.46	55.9800028800964	50	46.5799987316132	tr|F7F9H3|F7F9H3_ORNAN	Uncharacterized protein OS=Ornithorhynchus anatinus GN=CAPN2 PE=4 SV=1	ORNAN	33																																								
45	51.65	51.96	55.2299976348877	44.879999756813	36.4100009202957	tr|F6PLJ4|F6PLJ4_ORNAN	Uncharacterized protein (Fragment) OS=Ornithorhynchus anatinus GN=SND1 PE=4 SV=1	ORNAN	26								1.14724397659302	0.000713519984856248	1.07437896728516	1.06782058428785	1.23257479879612	0.967846870422363	0.354861199855804	1.07463002204895	0.900632636874421	1.04007730370199	1.10809504985809	0.00745157618075609	1.07457101345062	1.03119759977502	1.19072682072563																		
46	51.32	51.32	71.5499997138977	66.159999370575	63.5800004005432	tr|F7EHL0|F7EHL0_ORNAN	Uncharacterized protein OS=Ornithorhynchus anatinus GN=HNRNPK PE=4 SV=1	ORNAN	49								0.880709588527679	0.0143664302304387	1.10406601428986	0.797696493804457	0.972361525152614	0.968911826610565	0.452904492616653	1.08968901634216	0.889163616481132	1.05581257526156	1.03600597381592	0.550482928752899	1.12890899181366	0.917705484966961	1.16955645941346																		
47	51.01	51.01	66.3999974727631	56.1600029468536	50.7200002670288	tr|F6XVK7|F6XVK7_ORNAN	Uncharacterized protein OS=Ornithorhynchus anatinus GN=PABPC1 PE=4 SV=1	ORNAN	41								1.59850203990936	3.08301615348228E-08	1.12165296077728	1.42513067393112	1.79296454587286	1.01923394203186	0.604748904705048	1.07832503318787	0.945201039262425	1.09906547436771	1.55405902862549	1.289009010641E-09	1.09373605251312	1.42087208797284	1.69973038734122																		
48	50.84	50.94	73.6999988555908	69.9400007724762	62.4300003051758	tr|F6T207|F6T207_ORNAN	Annexin OS=Ornithorhynchus anatinus GN=ANXA1 PE=3 SV=1	ORNAN	67								0.402618288993835	2.56424801392541E-08	1.23418998718262	0.326220673620051	0.496907460932789	1.09511697292328	0.148946195840836	1.13475799560547	0.965066540323394	1.24269274114795	0.442240387201309	5.5051789793481E-09	1.18678295612335	0.37263796629326	0.524843354039906																		
48	0	48.89	71.9099998474121	63.7600004673004	56.4599990844727	tr|F6T216|F6T216_ORNAN	Annexin OS=Ornithorhynchus anatinus GN=ANXA1 PE=3 SV=1	ORNAN	66																																								
49	49.78	49.78	80.2200019359589	77.7499973773956	75.5100011825562	tr|F7CMT0|F7CMT0_ORNAN	Uncharacterized protein (Fragment) OS=Ornithorhynchus anatinus GN=GDI2 PE=4 SV=1	ORNAN	36								0.896638512611389	0.133550092577934	1.15786397457123	0.774390198074369	1.03818543196586	0.93875527381897	0.161177307367325	1.09567999839783	0.856778690120909	1.02857537691392	0.908917427062988	0.0408293604850769	1.09520494937897	0.829906245016868	0.995450864696181																		
